600     600.00  0.000   0.000   0.000   140455.899      52.491  52.493  50.975
650     650.27  0.000   0.000   0.000   140848.836      52.529  52.525  51.049
700	700.06	-0.000	0.000	0.000	141244.751	52.564	52.555	51.130
750	750.10	0.000	-0.000	0.000	141658.668	52.595	52.594	51.212
800	800.01	0.000	0.000	0.000	142072.689	52.612	52.620	51.319
850	850.14	0.000	0.000	0.000	142520.697	52.590	52.587	51.534
900	899.98	-0.000	0.000	0.000	143049.963	52.281	52.328	52.289
1000	999.85	0.000	0.000	0.000	143944.480	52.377	52.431	52.416
1100	1100.00	0.000	0.000	0.000	144918.044	52.522	52.528	52.528
1200	1200.32	0.000	0.000	0.000	146015.727	52.659	52.656	52.660
