#radius total type_0_0 type_0_1 type_0_2 type_0_3
0.00750 0.00000 0.00000 0.00000 0.00000 0.00000
0.02250 0.00000 0.00000 0.00000 0.00000 0.00000
0.03750 0.00000 0.00000 0.00000 0.00000 0.00000
0.05250 0.00000 0.00000 0.00000 0.00000 0.00000
0.06750 0.00000 0.00000 0.00000 0.00000 0.00000
0.08250 0.00594 0.06982 0.00000 0.00000 0.00000
0.09750 0.02019 0.23731 0.00000 0.00000 0.00000
0.11250 0.03195 0.37556 0.00000 0.00000 0.00000
0.12750 0.02798 0.32892 0.00000 0.00000 0.00000
0.14250 0.02887 0.33940 0.00000 0.00000 0.00000
0.15750 0.02322 0.27301 0.00000 0.00000 0.00000
0.17250 0.01733 0.20366 0.00000 0.00000 0.00000
0.18750 0.00805 0.09462 0.00000 0.00000 0.00000
0.20250 0.00468 0.05217 0.00338 0.00000 0.00000
0.21750 0.00278 0.03013 0.00293 0.00000 0.00000
0.23250 0.00150 0.01319 0.00513 0.00000 0.00000
0.24750 0.00248 0.01164 0.02037 0.00000 0.00000
0.26250 0.00308 0.00172 0.04024 0.00000 0.00000
0.27750 0.00578 0.00309 0.07561 0.00000 0.00000
0.29250 0.00886 0.00278 0.11828 0.00000 0.00000
0.30750 0.01283 0.00251 0.17299 0.00000 0.00000
0.32250 0.01749 0.00000 0.23988 0.00000 0.00000
0.33750 0.02360 0.00104 0.32249 0.00000 0.00000
0.35250 0.02148 0.00000 0.29453 0.00000 0.00000
0.36750 0.01706 0.00088 0.23300 0.00000 0.00000
0.38250 0.01202 0.00000 0.16485 0.00000 0.00000
0.39750 0.00825 0.00000 0.11319 0.00000 0.00000
0.41250 0.00493 0.00070 0.06681 0.00000 0.00000
0.42750 0.00265 0.00130 0.03489 0.00000 0.00000
0.44250 0.00145 0.00061 0.01912 0.00000 0.00000
0.45750 0.00072 0.00000 0.00993 0.00000 0.00000
0.47250 0.00050 0.00053 0.00621 0.00000 0.00000
0.48750 0.00009 0.00000 0.00117 0.00000 0.00000
0.50250 0.00016 0.00094 0.00110 0.00000 0.00000
0.51750 0.00008 0.00044 0.00052 0.00000 0.00000
