600     599.88  0.000   0.000   0.000   140441.620      52.516  52.508  50.931
650     649.88  0.000   0.000   0.000   140831.725      52.552  52.545  51.001
700	699.75	0.000	0.000	0.000	141225.883	52.590	52.576	51.077
750	750.15	0.000	0.000	0.000	141648.432	52.622	52.618	51.157
800	800.04	0.000	-0.000	0.000	142065.850	52.649	52.646	51.255
850	850.22	0.000	0.000	0.000	142499.603	52.657	52.656	51.394
900	900.02	0.000	0.000	0.000	143025.526	52.272	52.270	52.347
1000	999.92	0.000	0.000	-0.000	143924.489	52.400	52.388	52.429
1100	1100.13	0.000	0.000	-0.000	144905.756	52.525	52.530	52.519
1200	1200.04	0.000	0.000	0.000	146045.918	52.654	52.665	52.666
