600     600.20  0.000   0.000   0.000   140425.134      52.532  52.532  50.886
650     649.94  0.000   -0.000  0.000   140813.083      52.570  52.571  50.952
700	700.11	0.000	0.000	0.000	141216.041	52.608	52.608	51.024
750	750.29	0.000	0.000	0.000	141627.747	52.641	52.643	51.107
800	799.95	0.000	0.000	-0.000	142053.036	52.668	52.668	51.210
850	850.03	0.000	-0.000	0.000	142489.163	52.686	52.689	51.330
900	897.10	-0.000	-0.000	-0.000	143017.554	52.296	52.246	52.345
1000	1000.30	0.000	0.000	0.000	143948.850	52.392	52.421	52.414
1100	1100.02	0.000	0.000	0.000	144892.155	52.530	52.523	52.516
1200	1200.06	0.000	0.000	-0.000	146026.085	52.670	52.651	52.657
