600     600.03  0.000   -0.000  0.000   140485.385      52.452	52.425    51.090
650     650.04  0.000   0.000   0.000   140875.682      52.476	52.445    51.188
700	699.94	0.000	0.000	0.000	141276.446	52.502	52.502	51.293
750	750.30	0.000	-0.000	0.000	141687.139	52.492	52.488	51.422
800	799.97	0.000	0.000	0.000	142103.131	52.511	52.501	51.544
850	850.24	0.000	0.000	-0.000	142541.051	52.368	52.329	52.016
900	900.23	-0.000	0.000	0.000	142974.591	52.324	52.286	52.260
1000	999.96	0.000	0.000	0.000	143868.208	52.398	52.397	52.401
1100	1099.81	0.000	0.000	0.000	144860.499	52.526	52.518	52.513
1200	1199.95	0.000	0.000	0.000	145896.764	52.646	52.644	52.642
