600     599.92  0.000   0.000   0.000   140494.168      52.249	52.182    51.529
650     650.07  0.000   0.000   0.000   140885.468      52.233	52.187    51.685
700	700.14	0.000	0.000	0.000	141280.015	52.278	52.220	51.752
750	749.98	0.000	0.000	0.000	141682.207	52.181	52.160	52.055
800	800.13	0.000	0.000	0.000	142090.983	52.237	52.155	52.155
850	849.93	0.000	0.000	0.000	142505.053	52.243	52.236	52.233 
900	899.89	0.000	0.000	0.000	142945.975	52.293	52.296	52.271
1000	999.78	-0.000	0.000	0.000	143821.274	52.394	52.372	52.413
1100	1099.80	0.000	0.000	-0.000	144814.109	52.521	52.512	52.508
1200	1200.05	-0.000	0.000	0.000	145825.328	52.634	52.636	52.637
